Id_Atenci¢n;Fecha;Hora_Acceso1;Turno;Posic1;delta1;deltaMinuto1;Desp1;delta2;HoraFechaPos1;HoraFechaDesp1;deltafecha2;Responsable;Tipo_carga;Min_Espera_O1;Min_Atenci¢n_O1;SUMA_ATENCION_O1_delta_3;Responsable_O1;Min_Atenci¢n_O2_delta_4;Responsable_O2;Min_port_salida_delta_5
1314;25-02-2017;NA;T3;1:46:39;#­VALOR!;0.00000;1:47:40;0:01:01;25-02-17 1:46:39;25-02-17 1:47:40;1.016666663;Inv1;Medicamentos;0.61;4.32;4.93;Inv3;12.97;Inv5;0.91
1315;25-02-2017;NA;T3;1:11:29;#­VALOR!;0.00000;1:12:39;0:01:10;25-02-17 1:11:29;25-02-17 1:12:39;1.166666667;Inv1;Medicamentos;7.49;3.81;11.30;Inv3;15.24;Inv5;0.55
1320;25-02-2017;NA;T3;1:23:00;#­VALOR!;0.00000;1:24:02;0:01:02;25-02-17 1:23:00;25-02-17 1:24:02;1.033333334;Inv1;Medicamentos;3.99;0.19;4.18;Inv3;0.74;Inv5;0.39
1321;25-02-2017;NA;T3;1:29:53;#­VALOR!;0.00000;1:30:11;0:00:18;25-02-17 1:29:53;25-02-17 1:30:11;0.299999997;Inv1;Medicamentos;3.32;1.51;4.82;Inv3;7.53;Inv5;0.78
1324;25-02-2017;NA;T3;1:13:42;#­VALOR!;0.00000;1:15:31;0:01:49;25-02-17 1:13:42;25-02-17 1:15:31;1.816666662;Inv1;Textos ;2.76;7.86;10.62;Inv3;23.57;Inv5;0.45
1325;25-02-2017;NA;T3;1:35:22;#­VALOR!;0.00000;1:36:06;0:00:44;25-02-17 1:35:22;25-02-17 1:36:06;0.733333337;Inv1;Bienes de lujo;4.85;5.29;10.14;Inv3;21.16;Inv5;0.31
1327;25-02-2017;NA;T3;1:24:28;#­VALOR!;0.00000;1:26:27;0:01:59;25-02-17 1:24:28;25-02-17 1:26:27;1.983333336;Inv1;Textil;5.15;4.61;9.76;Inv3;18.45;Inv5;0.36
1329;25-02-2017;NA;T3;1:23:31;#­VALOR!;0.00000;1:42:25;0:18:54;25-02-17 1:23:31;25-02-17 1:42:25;18.9;Inv1;Textil;0.80;2.08;2.88;Inv3;6.24;Inv5;0.62
1330;25-02-2017;NA;T3;1:26:41;#­VALOR!;0.00000;1:28:25;0:01:44;25-02-17 1:26:41;25-02-17 1:28:25;1.73333333;Inv1;Textos ;8.19;10.43;18.63;Inv3;62.59;Inv5;0.97
1333;25-02-2017;NA;T3;1:03:33;#­VALOR!;0.00000;1:05:21;0:01:48;25-02-17 1:03:33;25-02-17 1:05:21;1.800000002;Inv1;Medicamentos;1.00;13.62;14.62;Inv3;40.86;Inv5;0.40
1334;25-02-2017;NA;T3;1:45:33;#­VALOR!;0.00000;1:46:22;0:00:49;25-02-17 1:45:33;25-02-17 1:46:22;0.816666669;Inv1;Medicamentos;6.88;5.80;12.68;Inv3;23.19;Inv5;0.67
1336;25-02-2017;NA;T3;1:20:31;#­VALOR!;0.00000;1:21:29;0:00:58;25-02-17 1:20:31;25-02-17 1:21:29;0.966666662;Inv1;Medicamentos;6.34;5.09;11.43;Inv3;25.43;Inv5;0.37
1338;25-02-2017;NA;T3;1:28:14;#­VALOR!;0.00000;1:29:32;0:01:18;25-02-17 1:28:14;25-02-17 1:29:32;1.3;Inv1;Textos ;2.99;9.69;12.68;Inv3;38.76;Inv5;0.41
1339;25-02-2017;NA;T3;1:41:02;#­VALOR!;0.00000;1:43:45;0:02:43;25-02-17 1:41:02;25-02-17 1:43:45;2.716666663;Inv1;Textos ;3.38;2.34;5.72;Inv3;11.72;Inv5;0.52
1341;25-02-2017;NA;T3;1:21:34;#­VALOR!;0.00000;1:23:00;0:01:26;25-02-17 1:21:34;25-02-17 1:23:00;1.433333333;Inv1;Medicamentos;4.44;9.05;13.49;Inv3;36.20;Inv5;0.82
1345;25-02-2017;NA;T3;1:06:34;#­VALOR!;0.00000;1:09:59;0:03:25;25-02-17 1:06:34;25-02-17 1:09:59;3.416666669;Inv1;Medicamentos;0.95;6.71;7.66;Inv3;20.12;Inv5;0.73
1347;25-02-2017;NA;T3;1:30:29;#­VALOR!;0.00000;1:32:20;0:01:51;25-02-17 1:30:29;25-02-17 1:32:20;1.850000003;Inv1;Textil;2.30;9.39;11.70;Inv3;56.36;Inv5;0.34
1350;25-02-2017;NA;T3;1:16:06;#­VALOR!;0.00000;1:17:05;0:00:59;25-02-17 1:16:06;25-02-17 1:17:05;0.983333333;Inv1;Medicamentos;7.86;3.89;11.75;Inv3;15.56;Inv5;0.81
1352;25-02-2017;NA;T3;1:58:42;#­VALOR!;0.00000;2:00:10;0:01:28;25-02-17 1:58:42;25-02-17 2:00:10;1.466666664;Inv1;Alimentos no perecibles;9.94;4.83;14.77;Inv3;19.34;Inv5;0.55
1353;25-02-2017;NA;T3;1:19:09;#­VALOR!;0.00000;1:20:06;0:00:57;25-02-17 1:19:09;25-02-17 1:20:06;0.950000002;Inv1;Medicamentos;9.39;13.87;23.25;Inv3;41.60;Inv5;0.28
1356;25-02-2017;NA;T3;2:58:45;#­VALOR!;0.00000;2:59:24;0:00:39;25-02-17 2:58:45;25-02-17 2:59:24;0.649999995;Inv1;Medicamentos;4.80;10.71;15.51;Inv3;53.54;Inv5;0.43
1357;25-02-2017;NA;T3;2:54:21;#­VALOR!;0.00000;2:57:18;0:02:57;25-02-17 2:54:21;25-02-17 2:57:18;2.949999998;Inv1;Alimentos no perecibles;2.89;1.28;4.17;Inv3;5.13;Inv5;0.09
1359;25-02-2017;NA;T3;2:04:27;#­VALOR!;0.00000;2:05:26;0:00:59;25-02-17 2:04:27;25-02-17 2:05:26;0.983333333;Inv1;Medicamentos;9.29;3.78;13.07;Inv3;15.10;Inv5;0.74
1363;25-02-2017;NA;T3;2:55:38;#­VALOR!;0.00000;2:57:00;0:01:22;25-02-17 2:55:38;25-02-17 2:57:00;1.366666672;Inv1;Medicamentos;0.10;0.95;1.05;Inv3;5.70;Inv5;0.45
1364;25-02-2017;NA;T3;2:10:49;#­VALOR!;0.00000;2:12:49;0:02:00;25-02-17 2:10:49;25-02-17 2:12:49;2.000000007;Inv1;Textil;0.52;2.92;3.44;Inv3;14.60;Inv5;0.91
1365;25-02-2017;NA;T3;2:26:25;#­VALOR!;0.00000;2:28:00;0:01:35;25-02-17 2:26:25;25-02-17 2:28:00;1.583333337;Inv1;Textil;7.14;7.69;14.83;Inv3;38.47;Inv5;0.67
1370;25-02-2017;NA;T3;2:41:07;#­VALOR!;0.00000;2:42:10;0:01:03;25-02-17 2:41:07;25-02-17 2:42:10;1.050000004;Inv1;Medicamentos;8.98;1.04;10.02;Inv3;6.24;Inv6;0.77
1371;25-02-2017;NA;T3;2:33:52;#­VALOR!;0.00000;2:35:49;0:01:57;25-02-17 2:33:52;25-02-17 2:35:49;1.950000005;Inv1;Medicamentos;1.72;11.37;13.09;Inv3;34.10;Inv6;0.00
1375;25-02-2017;NA;T3;2:09:09;#­VALOR!;0.00000;2:10:25;0:01:16;25-02-17 2:09:09;25-02-17 2:10:25;1.266666659;Inv1;Medicamentos;4.66;0.53;5.19;Inv3;2.12;Inv6;0.06
1376;25-02-2017;NA;T3;2:14:45;#­VALOR!;0.00000;2:15:55;0:01:10;25-02-17 2:14:45;25-02-17 2:15:55;1.166666667;Inv1;Textil;9.64;1.49;11.14;Inv3;7.46;Inv6;0.36
1378;25-02-2017;NA;T3;2:41:16;#­VALOR!;0.00000;2:42:13;0:00:57;25-02-17 2:41:16;25-02-17 2:42:13;0.950000002;Inv1;Medicamentos;7.79;3.62;11.42;Inv3;18.11;Inv6;0.65
1379;25-02-2017;NA;T3;2:36:03;#­VALOR!;0.00000;2:36:57;0:00:54;25-02-17 2:36:03;25-02-17 2:36:57;0.900000001;Inv1;Medicamentos;7.74;5.41;13.15;Inv3;27.06;Inv6;0.64
1383;25-02-2017;NA;T3;2:15:54;#­VALOR!;0.00000;2:17:04;0:01:10;25-02-17 2:15:54;25-02-17 2:17:04;1.166666667;Inv1;Medicamentos;3.86;5.44;9.30;Inv3;21.75;Inv6;0.89
1384;25-02-2017;NA;T3;2:40:49;#­VALOR!;0.00000;2:42:04;0:01:15;25-02-17 2:40:49;25-02-17 2:42:04;1.249999999;Inv1;Medicamentos;7.24;2.72;9.95;Inv3;8.15;Inv6;0.07
1385;25-02-2017;NA;T3;2:39:53;#­VALOR!;0.00000;2:40:52;0:00:59;25-02-17 2:39:53;25-02-17 2:40:52;0.983333333;Inv1;Medicamentos;5.83;3.45;9.28;Inv3;17.27;Inv6;0.23
1386;25-02-2017;NA;T3;2:13:28;#­VALOR!;0.00000;2:14:28;0:01:00;25-02-17 2:13:28;25-02-17 2:14:28;1.000000003;Inv1;Medicamentos;3.82;3.26;7.08;Inv3;19.57;Inv6;0.09
1387;25-02-2017;NA;T3;2:59:32;#­VALOR!;0.00000;3:00:58;0:01:26;25-02-17 2:59:32;25-02-17 3:00:58;1.433333333;Inv1;Textil;8.59;2.41;11.00;Inv3;12.05;Inv6;0.21
1389;25-02-2017;NA;T3;2:26:29;#­VALOR!;0.00000;2:32:55;0:06:26;25-02-17 2:26:29;25-02-17 2:32:55;6.433333328;Inv1;Textos ;9.85;6.51;16.36;Inv3;26.03;Inv6;0.59
1390;25-02-2017;NA;T3;2:03:48;#­VALOR!;0.00000;2:04:15;0:00:27;25-02-17 2:03:48;25-02-17 2:04:15;0.45;Inv1;Medicamentos;1.21;1.79;3.00;Inv3;8.97;Inv6;0.27
1392;25-02-2017;NA;T3;2:29:08;#­VALOR!;0.00000;2:31:05;0:01:57;25-02-17 2:29:08;25-02-17 2:31:05;1.949999995;Inv1;Textos ;2.41;8.24;10.65;Inv3;32.97;Inv6;0.36
1394;25-02-2017;NA;T3;2:43:56;#­VALOR!;0.00000;2:45:05;0:01:09;25-02-17 2:43:56;25-02-17 2:45:05;1.150000007;Inv1;Alimentos no perecibles;8.71;3.53;12.24;Inv3;14.13;Inv6;0.50
1395;25-02-2017;NA;T3;2:37:52;#­VALOR!;0.00000;2:39:10;0:01:18;25-02-17 2:37:52;25-02-17 2:39:10;1.3;Inv1;Medicamentos;8.80;1.41;10.21;Inv3;8.45;Inv6;0.40
1398;25-02-2017;NA;T3;2:33:54;#­VALOR!;0.00000;2:36:39;0:02:45;25-02-17 2:33:54;25-02-17 2:36:39;2.750000004;Inv1;Textos ;5.49;6.51;12.00;Inv3;39.05;Inv6;0.11
1401;25-02-2017;NA;T3;2:48:11;#­VALOR!;0.00000;2:52:21;0:04:10;25-02-17 2:48:11;25-02-17 2:52:21;4.166666666;Inv1;Medicamentos;0.19;7.19;7.38;Inv3;35.95;Inv6;0.58
1402;25-02-2017;NA;T3;2:59:30;#­VALOR!;0.00000;3:00:30;0:01:00;25-02-17 2:59:30;25-02-17 3:00:30;1.000000003;Inv1;Medicamentos;8.24;9.70;17.93;Inv3;38.79;Inv6;0.38
1403;25-02-2017;NA;T3;2:37:00;#­VALOR!;0.00000;2:39:01;0:02:01;25-02-17 2:37:00;25-02-17 2:39:01;2.016666667;Inv1;Textos ;5.05;0.46;5.50;Inv3;2.28;Inv6;0.08
1404;25-02-2017;NA;T3;2:32:27;#­VALOR!;0.00000;2:33:40;0:01:13;25-02-17 2:32:27;25-02-17 2:33:40;1.216666668;Inv1;Medicamentos;5.57;11.51;17.09;Inv3;69.08;Inv6;0.56
1406;25-02-2017;NA;T3;2:20:49;#­VALOR!;0.00000;2:21:57;0:01:08;25-02-17 2:20:49;25-02-17 2:21:57;1.133333336;Inv1;Medicamentos;4.64;8.36;13.00;Inv3;41.82;Inv6;0.03
1412;25-02-2017;NA;T3;2:42:34;#­VALOR!;0.00000;2:43:42;0:01:08;25-02-17 2:42:34;25-02-17 2:43:42;1.133333336;Inv1;Medicamentos;8.70;4.58;13.28;Inv3;18.32;Inv6;0.77
1413;25-02-2017;NA;T3;2:12:29;#­VALOR!;0.00000;2:13:13;0:00:44;25-02-17 2:12:29;25-02-17 2:13:13;0.733333337;Inv1;Medicamentos;3.87;1.30;5.17;Inv3;5.20;Inv6;0.37
1414;25-02-2017;NA;T3;3:46:06;#­VALOR!;0.00000;3:47:00;0:00:54;25-02-17 3:46:06;25-02-17 3:47:00;0.900000001;Inv1;Medicamentos;8.90;8.33;17.23;Inv3;24.99;Inv6;0.25
1415;25-02-2017;NA;T3;3:08:21;#­VALOR!;0.00000;3:09:08;0:00:47;25-02-17 3:08:21;25-02-17 3:09:08;0.783333328;Inv1;Medicamentos;4.56;10.82;15.38;Inv3;32.46;Inv6;0.63
1416;25-02-2017;NA;T3;3:22:47;#­VALOR!;0.00000;3:24:46;0:01:59;25-02-17 3:22:47;25-02-17 3:24:46;1.983333325;Inv1;Medicamentos;4.49;6.52;11.01;Inv3;19.55;Inv6;0.55
1418;25-02-2017;NA;T3;3:43:14;#­VALOR!;0.00000;3:44:23;0:01:09;25-02-17 3:43:14;25-02-17 3:44:23;1.150000007;Inv1;Medicamentos;5.61;8.95;14.55;Inv3;35.78;Inv6;0.22
1420;25-02-2017;NA;T3;3:05:48;#­VALOR!;0.00000;3:06:22;0:00:34;25-02-17 3:05:48;25-02-17 3:06:22;0.566666663;Inv1;Medicamentos;1.51;0.66;2.17;Inv3;2.65;Inv6;0.42
1421;25-02-2017;NA;T3;3:26:10;#­VALOR!;0.00000;3:27:51;0:01:41;25-02-17 3:26:10;25-02-17 3:27:51;1.683333339;Inv1;Textil;2.05;8.03;10.07;Inv3;24.08;Inv6;0.78
1426;25-02-2017;NA;T3;3:29:06;#­VALOR!;0.00000;3:29:50;0:00:44;25-02-17 3:29:06;25-02-17 3:29:50;0.733333327;Inv1;Medicamentos;1.42;12.75;14.17;Inv3;38.25;Inv6;0.07
1428;25-02-2017;NA;T3;3:18:31;#­VALOR!;0.00000;3:19:29;0:00:58;25-02-17 3:18:31;25-02-17 3:19:29;0.966666662;Inv1;Medicamentos;0.13;2.04;2.17;Inv3;8.14;Inv6;0.12
1431;25-02-2017;NA;T3;3:17:58;#­VALOR!;0.00000;3:18:58;0:01:00;25-02-17 3:17:58;25-02-17 3:18:58;1.000000003;Inv1;Medicamentos;1.98;6.95;8.93;Inv3;34.74;Inv6;0.88
1435;25-02-2017;NA;T3;3:51:29;#­VALOR!;0.00000;3:53:54;0:02:25;25-02-17 3:51:29;25-02-17 3:53:54;2.416666666;Inv1;Medicamentos;8.96;12.02;20.98;Inv3;36.05;Inv6;0.80
1438;25-02-2017;NA;T3;3:15:56;#­VALOR!;0.00000;3:17:39;0:01:43;25-02-17 3:15:56;25-02-17 3:17:39;1.716666659;Inv1;Medicamentos;4.02;5.51;9.53;Inv3;27.55;Inv6;0.43
1442;25-02-2017;NA;T3;3:08:38;#­VALOR!;0.00000;3:09:18;0:00:40;25-02-17 3:08:38;25-02-17 3:09:18;0.666666676;Inv1;Medicamentos;0.62;12.23;12.85;Inv3;36.70;Inv6;0.15
1443;25-02-2017;NA;T3;3:27:28;#­VALOR!;0.00000;3:30:33;0:03:05;25-02-17 3:27:28;25-02-17 3:30:33;3.083333331;Inv1;Medicamentos;3.38;9.94;13.31;Inv3;29.81;Inv6;0.31
1444;25-02-2017;NA;T3;3:37:46;#­VALOR!;0.00000;3:40:51;0:03:05;25-02-17 3:37:46;25-02-17 3:40:51;3.083333342;Inv1;Medicamentos;0.80;5.97;6.76;Inv3;17.91;Inv6;0.21
1448;25-02-2017;NA;T3;3:06:34;#­VALOR!;0.00000;3:07:34;0:01:00;25-02-17 3:06:34;25-02-17 3:07:34;1.000000003;Inv1;Medicamentos;6.18;10.95;17.13;Inv3;65.68;Inv6;0.53
1449;25-02-2017;NA;T3;3:19:56;#­VALOR!;0.00000;3:20:46;0:00:50;25-02-17 3:19:56;25-02-17 3:20:46;0.83333334;Inv1;Medicamentos;1.26;6.09;7.35;Inv3;18.28;Inv6;0.93
1450;25-02-2017;NA;T3;3:34:05;#­VALOR!;0.00000;3:36:54;0:02:49;25-02-17 3:34:05;25-02-17 3:36:54;2.816666665;Inv1;Medicamentos;8.22;5.74;13.96;Inv3;28.72;Inv6;0.88
1454;25-02-2017;NA;T3;3:07:06;#­VALOR!;0.00000;3:10:35;0:03:29;25-02-17 3:07:06;25-02-17 3:10:35;3.48333333;Inv1;Medicamentos;5.93;13.34;19.27;Inv3;66.71;Inv6;0.57
1458;25-02-2017;NA;T3;3:38:51;#­VALOR!;0.00000;3:41:40;0:02:49;25-02-17 3:38:51;25-02-17 3:41:40;2.816666665;Inv1;Medicamentos;8.36;11.07;19.43;Inv3;66.42;Inv6;0.05
1459;25-02-2017;NA;T3;3:00:49;#­VALOR!;0.00000;3:01:25;0:00:36;25-02-17 3:00:49;25-02-17 3:01:25;0.599999994;Inv1;Medicamentos;8.51;6.55;15.07;Inv3;32.77;Inv6;0.90
1463;25-02-2017;NA;T3;3:12:52;#­VALOR!;0.00000;3:13:42;0:00:50;25-02-17 3:12:52;25-02-17 3:13:42;0.833333329;Inv1;Medicamentos;0.48;11.67;12.16;Inv3;46.69;Inv6;0.62
1464;25-02-2017;NA;T3;3:06:46;#­VALOR!;0.00000;3:07:42;0:00:56;25-02-17 3:06:46;25-02-17 3:07:42;0.933333331;Inv1;Medicamentos;5.38;12.20;17.59;Inv3;36.61;Inv6;0.85
1471;25-02-2017;NA;T3;3:00:55;#­VALOR!;0.00000;3:01:51;0:00:56;25-02-17 3:00:55;25-02-17 3:01:51;0.933333331;Inv1;Medicamentos;2.41;0.86;3.28;Inv3;4.32;Inv6;0.90
1473;25-02-2017;NA;T3;3:29:05;#­VALOR!;0.00000;3:30:07;0:01:02;25-02-17 3:29:05;25-02-17 3:30:07;1.033333334;Inv1;Medicamentos;0.99;2.11;3.09;Inv3;10.53;Inv6;0.08
1478;25-02-2017;NA;T3;4:22:38;#­VALOR!;0.00000;4:23:58;0:01:20;25-02-17 4:22:38;25-02-17 4:23:58;1.333333341;Inv1;Medicamentos;1.19;8.62;9.81;Inv3;34.48;Inv6;0.20
1479;25-02-2017;NA;T3;4:41:11;#­VALOR!;0.00000;4:42:52;0:01:41;25-02-17 4:41:11;25-02-17 4:42:52;1.683333339;Inv1;Medicamentos;3.52;4.67;8.19;Inv3;28.01;Inv6;0.19
1480;25-02-2017;NA;T3;4:41:17;#­VALOR!;0.00000;4:42:51;0:01:34;25-02-17 4:41:17;25-02-17 4:42:51;1.566666666;Inv1;Medicamentos;7.77;12.11;19.88;Inv3;72.65;Inv6;0.92
1488;25-02-2017;NA;T3;4:05:45;#­VALOR!;0.00000;4:07:00;0:01:15;25-02-17 4:05:45;25-02-17 4:07:00;1.249999999;Inv1;Medicamentos;5.44;10.81;16.25;Inv3;32.42;Inv6;0.16
1491;25-02-2017;NA;T3;4:30:10;#­VALOR!;0.00000;4:31:39;0:01:29;25-02-17 4:30:10;25-02-17 4:31:39;1.483333334;Inv1;Medicamentos;4.31;6.38;10.69;Inv3;25.52;Inv6;0.66
1493;25-02-2017;NA;T3;4:31:16;#­VALOR!;0.00000;4:32:22;0:01:06;25-02-17 4:31:16;25-02-17 4:32:22;1.099999995;Inv1;Medicamentos;6.37;10.80;17.17;Inv3;54.00;Inv6;0.87
1495;25-02-2017;NA;T3;4:21:22;#­VALOR!;0.00000;4:22:17;0:00:55;25-02-17 4:21:22;25-02-17 4:22:17;0.916666661;Inv1;Medicamentos;6.94;12.18;19.12;Inv3;48.73;Inv6;0.78
1496;25-02-2017;NA;T3;4:19:51;#­VALOR!;0.00000;4:21:01;0:01:10;25-02-17 4:19:51;25-02-17 4:21:01;1.166666667;Inv1;Medicamentos;7.10;8.83;15.93;Inv3;52.95;Inv6;0.24
1501;25-02-2017;NA;T3;4:39:41;#­VALOR!;0.00000;4:40:28;0:00:47;25-02-17 4:39:41;25-02-17 4:40:28;0.783333328;Inv1;Medicamentos;5.65;12.92;18.57;Inv3;77.52;Inv6;0.60
1502;25-02-2017;NA;T3;4:17:09;#­VALOR!;0.00000;4:18:21;0:01:12;25-02-17 4:17:09;25-02-17 4:18:21;1.199999998;Inv1;Medicamentos;0.27;12.70;12.97;Inv3;50.80;Inv6;0.95
1503;25-02-2017;NA;T3;4:46:43;#­VALOR!;0.00000;4:48:36;0:01:53;25-02-17 4:46:43;25-02-17 4:48:36;1.883333334;Inv1;Medicamentos;4.90;9.87;14.77;Inv3;49.34;Inv6;0.08
1505;25-02-2017;NA;T3;4:19:43;#­VALOR!;0.00000;4:20:41;0:00:58;25-02-17 4:19:43;25-02-17 4:20:41;0.966666673;Inv1;Medicamentos;8.54;5.75;14.30;Inv3;28.76;Inv6;0.30
1506;25-02-2017;NA;T3;4:27:46;#­VALOR!;0.00000;4:28:50;0:01:04;25-02-17 4:27:46;25-02-17 4:28:50;1.066666665;Inv1;Medicamentos;5.16;6.25;11.41;Inv3;25.01;Inv6;0.50
1508;25-02-2017;NA;T3;4:48:47;#­VALOR!;0.00000;4:51:33;0:02:46;25-02-17 4:48:47;25-02-17 4:51:33;2.766666664;Inv1;Medicamentos;0.22;8.13;8.35;Inv3;24.39;Inv6;0.09
1510;25-02-2017;NA;T3;4:47:26;#­VALOR!;0.00000;4:47:52;0:00:26;25-02-17 4:47:26;25-02-17 4:47:52;0.43333333;Inv1;Medicamentos;1.28;10.70;11.98;Inv3;53.50;Inv6;0.55
1512;25-02-2017;NA;T3;4:15:51;#­VALOR!;0.00000;4:16:56;0:01:05;25-02-17 4:15:51;25-02-17 4:16:56;1.083333335;Inv1;Medicamentos;1.49;13.35;14.84;Inv3;80.12;Inv6;0.83
1513;25-02-2017;NA;T3;4:11:11;#­VALOR!;0.00000;4:12:25;0:01:14;25-02-17 4:11:11;25-02-17 4:12:25;1.233333328;Inv1;Medicamentos;0.99;4.13;5.12;Inv3;16.51;Inv6;0.01
1515;25-02-2017;NA;T3;4:32:00;#­VALOR!;0.00000;4:32:57;0:00:57;25-02-17 4:32:00;25-02-17 4:32:57;0.950000002;Inv1;Medicamentos;1.06;7.87;8.94;Inv3;23.61;Inv6;0.21
1517;25-02-2017;NA;T3;4:54:48;#­VALOR!;0.00000;4:56:20;0:01:32;25-02-17 4:54:48;25-02-17 4:56:20;1.533333325;Inv1;Medicamentos;1.99;6.04;8.03;Inv3;30.21;Inv6;0.15
1522;25-02-2017;NA;T3;4:31:49;#­VALOR!;0.00000;4:33:07;0:01:18;25-02-17 4:31:49;25-02-17 4:33:07;1.3;Inv1;Medicamentos;6.36;11.19;17.55;Inv3;55.97;Inv6;0.26
1523;25-02-2017;NA;T3;4:19:47;#­VALOR!;0.00000;4:20:21;0:00:34;25-02-17 4:19:47;25-02-17 4:20:21;0.566666663;Inv1;Medicamentos;5.00;9.55;14.54;Inv3;47.73;Inv6;0.10
1525;25-02-2017;NA;T3;4:17:33;#­VALOR!;0.00000;4:18:43;0:01:10;25-02-17 4:17:33;25-02-17 4:18:43;1.166666667;Inv1;Medicamentos;2.93;3.13;6.07;Inv3;15.67;Inv6;0.27
1528;25-02-2017;NA;T3;4:48:58;#­VALOR!;0.00000;4:50:02;0:01:04;25-02-17 4:48:58;25-02-17 4:50:02;1.066666665;Inv1;Medicamentos;9.59;11.83;21.42;Inv3;70.98;Inv6;0.27
1529;25-02-2017;NA;T3;5:15:32;#­VALOR!;0.00000;5:17:04;0:01:32;25-02-17 5:15:32;25-02-17 5:17:04;1.533333336;Inv1;Medicamentos;3.70;8.75;12.45;Inv3;43.77;Inv6;0.78
1534;25-02-2017;NA;T3;5:15:12;#­VALOR!;0.00000;5:15:31;0:00:19;25-02-17 5:15:12;25-02-17 5:15:31;0.316666657;Inv1;Medicamentos;9.55;5.02;14.57;Inv3;25.10;Inv6;0.63
1536;25-02-2017;NA;T3;5:05:48;#­VALOR!;0.00000;5:08:31;0:02:43;25-02-17 5:05:48;25-02-17 5:08:31;2.716666673;Inv1;Textos ;2.51;2.70;5.21;Inv3;10.79;Inv6;0.64
1538;25-02-2017;NA;T3;5:14:05;#­VALOR!;0.00000;5:15:00;0:00:55;25-02-17 5:14:05;25-02-17 5:15:00;0.916666671;Inv1;Medicamentos;7.42;1.97;9.39;Inv3;9.86;Inv6;0.08
1541;25-02-2017;NA;T3;5:09:42;#­VALOR!;0.00000;5:10:12;0:00:30;25-02-17 5:09:42;25-02-17 5:10:12;0.500000002;Inv1;Medicamentos;4.96;13.83;18.79;Inv3;69.13;Inv6;0.43
1545;25-02-2017;NA;T3;5:12:12;#­VALOR!;0.00000;5:13:07;0:00:55;25-02-17 5:12:12;25-02-17 5:13:07;0.916666671;Inv1;Medicamentos;2.40;0.58;2.99;Inv3;2.33;Inv6;0.86
1550;25-02-2017;NA;T3;5:05:52;#­VALOR!;0.00000;5:06:57;0:01:05;25-02-17 5:05:52;25-02-17 5:06:57;1.083333335;Inv1;Medicamentos;6.43;4.81;11.23;Inv3;19.23;Inv6;0.02
1562;25-02-2017;NA;T3;6:52:31;#­VALOR!;0.00000;6:53:10;0:00:39;25-02-17 6:52:31;25-02-17 6:53:10;0.650000005;Inv1;Medicamentos;1.20;13.58;14.78;Inv3;54.33;Inv6;0.82
1566;25-02-2017;NA;T3;6:54:04;#­VALOR!;0.00000;6:56:15;0:02:11;25-02-17 6:54:04;25-02-17 6:56:15;2.18333333;Inv1;Bienes de lujo;0.18;7.92;8.11;Inv3;47.54;Inv6;0.45
1573;25-02-2017;NA;T3;6:58:41;#­VALOR!;0.00000;6:59:21;0:00:40;25-02-17 6:58:41;25-02-17 6:59:21;0.666666665;Inv1;Medicamentos;4.94;3.17;8.11;Inv3;9.51;Inv6;0.14
1603;27-02-2017;8:54:00;T1;8:56:19;0:02:19;2.31667;8:56:49;0:00:30;27-02-17 8:56:19;27-02-17 8:56:49;0.500000002;Inv2;Medicamentos;3.38;2.82;6.20;Inv3;14.09;Inv6;0.54
1605;27-02-2017;8:41:00;T1;8:42:02;0:01:02;1.03333;8:43:55;0:01:53;27-02-17 8:42:02;27-02-17 8:43:55;1.883333334;Inv2;Textil;1.23;6.27;7.50;Inv3;25.08;Inv6;0.50
1609;27-02-2017;8:36:00;T1;8:44:16;0:08:16;8.26667;8:45:20;0:01:04;27-02-17 8:44:16;27-02-17 8:45:20;1.066666665;Inv2;Medicamentos;1.93;6.67;8.60;Inv3;33.33;Inv6;0.50
1610;27-02-2017;8:14:00;T1;8:15:09;0:01:09;1.15000;8:16:53;0:01:44;27-02-17 8:15:09;27-02-17 8:16:53;1.73333333;Inv2;Alimentos no perecibles;6.79;6.14;12.93;Inv3;36.83;Inv6;0.14
1613;27-02-2017;8:43:00;T1;8:43:59;0:00:59;0.98333;8:47:57;0:03:58;27-02-17 8:43:59;27-02-17 8:47:57;3.966666672;Inv2;Textos ;4.85;0.62;5.46;Inv3;2.47;Inv6;0.42
1614;27-02-2017;8:46:00;T1;8:47:25;0:01:25;1.41667;8:49:39;0:02:14;27-02-17 8:47:25;27-02-17 8:49:39;2.233333332;Inv2;Textil;1.65;5.52;7.16;Inv3;22.07;Inv6;0.74
1615;27-02-2017;8:15:00;T1;8:16:44;0:01:44;1.73333;8:17:40;0:00:56;27-02-17 8:16:44;27-02-17 8:17:40;0.933333342;Inv2;Medicamentos;9.79;2.28;12.07;Inv3;9.11;Inv6;0.25
1616;27-02-2017;8:34:00;T1;8:35:31;0:01:31;1.51667;8:36:34;0:01:03;27-02-17 8:35:31;27-02-17 8:36:34;1.050000004;Inv2;Textil;3.25;13.98;17.23;Inv3;41.94;Inv6;0.35
1617;27-02-2017;8:04:00;T1;8:05:37;0:01:37;1.61667;8:06:42;0:01:05;27-02-17 8:05:37;27-02-17 8:06:42;1.083333335;Inv2;Medicamentos;2.03;3.13;5.16;Inv3;18.75;Inv6;0.12
