Id_Atención;Patente;Fecha;Hora_Acceso1;Turno;Posic1;Desp1;delta_1;HoraFechaPos1;HoraFechaDesp1;delta_2;Responsable;Tipo_carga;Min_Espera_O1;Min_Atención_O1;delta_3;Responsable_O1;delta_4;Responsable_O2;delta_5
1284;CSBX39-1;25-02-2017;NA;T3;1:28:37;1:30:18;NA;25-02-2017 1:28;25-02-2017 1:30;1,683333329;Inv1;Textil;8,88;0,6;9,48;Inv3;2,41;Inv5;0,9
1286;CZDG22-1;25-02-2017;NA;T3;1:30:40;1:32:04;NA;25-02-2017 1:30;25-02-2017 1:32;1,400000002;Inv1;Alimentos no perecibles;3,33;12,83;16,16;Inv3;38,49;Inv5;0,05
1287;DCWH98-1;25-02-2017;NA;T3;1:41:57;1:44:01;NA;25-02-2017 1:41;25-02-2017 1:44;2,066666668;Inv1;Textil;2,98;4,52;7,5;Inv3;18,09;Inv5;0,5
1288;DCYR39-1;25-02-2017;NA;T3;1:49:10;1:51:05;NA;25-02-2017 1:49;25-02-2017 1:51;1,916666675;Inv1;Alimentos no perecibles;2,17;7,15;9,32;Inv3;21,46;Inv5;0,74
1289;DF5665-1;25-02-2017;NA;T3;1:39:14;1:40:44;NA;25-02-2017 1:39;25-02-2017 1:40;1,500000005;Inv1;Alimentos no perecibles;7,74;9,72;17,46;Inv3;29,15;Inv5;0,96
1292;DKRY91-1;25-02-2017;NA;T3;1:34:24;1:36:47;NA;25-02-2017 1:34;25-02-2017 1:36;2,383333335;Inv1;Textil;4,2;13,56;17,77;Inv3;81,39;Inv5;0,6
1294;DP2386-1;25-02-2017;NA;T3;1:27:08;1:27:31;NA;25-02-2017 1:27;25-02-2017 1:27;0,383333329;Inv1;Medicamentos;8,14;5,51;13,65;Inv3;16,54;Inv5;0,83
1296;DPLS60-1;25-02-2017;NA;T3;1:32:26;1:33:56;NA;25-02-2017 1:32;25-02-2017 1:33;1,499999994;Inv1;Textos ;6,87;11,46;18,32;Inv3;68,73;Inv5;0,94
1297;DRPT88-1;25-02-2017;NA;T3;1:12:02;1:18:44;NA;25-02-2017 1:12;25-02-2017 1:18;6,699999995;Inv1;Bienes de lujo;4,42;12,65;17,08;Inv3;37,96;Inv5;0,46
1298;DRVC56-1;25-02-2017;NA;T3;1:17:23;1:19:24;NA;25-02-2017 1:17;25-02-2017 1:19;2,016666667;Inv1;Textil;7,01;13,27;20,27;Inv3;39,8;Inv5;0,95
1299;DRYD24-1;25-02-2017;NA;T3;1:50:32;1:50:56;NA;25-02-2017 1:50;25-02-2017 1:50;0,399999999;Inv1;Medicamentos;9,47;4,89;14,35;Inv3;14,67;Inv5;0,73
1303;FBVL11-1;25-02-2017;NA;T3;1:11:41;1:13:47;NA;25-02-2017 1:11;25-02-2017 1:13;2,099999998;Inv1;Textil;7,25;6,63;13,88;Inv3;33,14;Inv5;0,36
1306;FYLW14-1;25-02-2017;NA;T3;1:36:32;1:37:53;NA;25-02-2017 1:36;25-02-2017 1:37;1,350000001;Inv1;Medicamentos;9,68;3,84;13,52;Inv3;23,02;Inv5;0,2
1309;GPTG14-1;25-02-2017;NA;T3;1:15:49;1:17:55;NA;25-02-2017 1:15;25-02-2017 1:17;2,100000009;Inv1;Textos ;6,54;3,68;10,22;Inv3;14,72;Inv5;0,92
1312;GVWL53-1;25-02-2017;NA;T3;1:44:03;1:44:32;NA;25-02-2017 1:44;25-02-2017 1:44;0,483333331;Inv1;Medicamentos;6,85;11,75;18,6;Inv3;70,47;Inv5;0,27
1313;HHFT64-1;25-02-2017;NA;T3;1:45:39;1:46:26;NA;25-02-2017 1:45;25-02-2017 1:46;0,783333328;Inv1;Medicamentos;2,89;13,4;16,3;Inv3;53,6;Inv5;0,22
1314;HJHD85-1;25-02-2017;NA;T3;1:46:39;1:47:40;NA;25-02-2017 1:46;25-02-2017 1:47;1,016666663;Inv1;Medicamentos;0,61;4,32;4,93;Inv3;12,97;Inv5;0,91
1315;HKST95-1;25-02-2017;NA;T3;1:11:29;1:12:39;NA;25-02-2017 1:11;25-02-2017 1:12;1,166666667;Inv1;Medicamentos;7,49;3,81;11,3;Inv3;15,24;Inv5;0,55
1320;NW4393-1;25-02-2017;NA;T3;1:23:00;1:24:02;NA;25-02-2017 1:23;25-02-2017 1:24;1,033333334;Inv1;Medicamentos;3,99;0,19;4,18;Inv3;0,74;Inv5;0,39
1321;PD2946-1;25-02-2017;NA;T3;1:29:53;1:30:11;NA;25-02-2017 1:29;25-02-2017 1:30;0,299999997;Inv1;Medicamentos;3,32;1,51;4,82;Inv3;7,53;Inv5;0,78
1324;RS5764-1;25-02-2017;NA;T3;1:13:42;1:15:31;NA;25-02-2017 1:13;25-02-2017 1:15;1,816666662;Inv1;Textos ;2,76;7,86;10,62;Inv3;23,57;Inv5;0,45
1325;RW7189-1;25-02-2017;NA;T3;1:35:22;1:36:06;NA;25-02-2017 1:35;25-02-2017 1:36;0,733333337;Inv1;Bienes de lujo;4,85;5,29;10,14;Inv3;21,16;Inv5;0,31
1327;TF9861-1;25-02-2017;NA;T3;1:24:28;1:26:27;NA;25-02-2017 1:24;25-02-2017 1:26;1,983333336;Inv1;Textil;5,15;4,61;9,76;Inv3;18,45;Inv5;0,36
1329;TR1276-1;25-02-2017;NA;T3;1:23:31;1:42:25;NA;25-02-2017 1:23;25-02-2017 1:42;18,9;Inv1;Textil;0,8;2,08;2,88;Inv3;6,24;Inv5;0,62
1330;TZ6645-1;25-02-2017;NA;T3;1:26:41;1:28:25;NA;25-02-2017 1:26;25-02-2017 1:28;1,73333333;Inv1;Textos ;8,19;10,43;18,63;Inv3;62,59;Inv5;0,97
1333;UK6160-1;25-02-2017;NA;T3;1:03:33;1:05:21;NA;25-02-2017 1:03;25-02-2017 1:05;1,800000002;Inv1;Medicamentos;1;13,62;14,62;Inv3;40,86;Inv5;0,4
1334;UK9280-1;25-02-2017;NA;T3;1:45:33;1:46:22;NA;25-02-2017 1:45;25-02-2017 1:46;0,816666669;Inv1;Medicamentos;6,88;5,8;12,68;Inv3;23,19;Inv5;0,67
1336;VY9277-1;25-02-2017;NA;T3;1:20:31;1:21:29;NA;25-02-2017 1:20;25-02-2017 1:21;0,966666662;Inv1;Medicamentos;6,34;5,09;11,43;Inv3;25,43;Inv5;0,37
1338;WD7518-1;25-02-2017;NA;T3;1:28:14;1:29:32;NA;25-02-2017 1:28;25-02-2017 1:29;1,3;Inv1;Textos ;2,99;9,69;12,68;Inv3;38,76;Inv5;0,41
1339;WE5675-1;25-02-2017;NA;T3;1:41:02;1:43:45;NA;25-02-2017 1:41;25-02-2017 1:43;2,716666663;Inv1;Textos ;3,38;2,34;5,72;Inv3;11,72;Inv5;0,52
1341;WF9223-1;25-02-2017;NA;T3;1:21:34;1:23:00;NA;25-02-2017 1:21;25-02-2017 1:23;1,433333333;Inv1;Medicamentos;4,44;9,05;13,49;Inv3;36,2;Inv5;0,82
1345;XX2634-1;25-02-2017;NA;T3;1:06:34;1:09:59;NA;25-02-2017 1:06;25-02-2017 1:09;3,416666669;Inv1;Medicamentos;0,95;6,71;7,66;Inv3;20,12;Inv5;0,73
1347;YK5870-1;25-02-2017;NA;T3;1:30:29;1:32:20;NA;25-02-2017 1:30;25-02-2017 1:32;1,850000003;Inv1;Textil;2,3;9,39;11,7;Inv3;56,36;Inv5;0,34
1350;YW8134-1;25-02-2017;NA;T3;1:16:06;1:17:05;NA;25-02-2017 1:16;25-02-2017 1:17;0,983333333;Inv1;Medicamentos;7,86;3,89;11,75;Inv3;15,56;Inv5;0,81
1352;ZJ2230-1;25-02-2017;NA;T3;1:58:42;2:00:10;NA;25-02-2017 1:58;25-02-2017 2:00;1,466666664;Inv1;Alimentos no perecibles;9,94;4,83;14,77;Inv3;19,34;Inv5;0,55
1353;ZN5236-1;25-02-2017;NA;T3;1:19:09;1:20:06;NA;25-02-2017 1:19;25-02-2017 1:20;0,950000002;Inv1;Medicamentos;9,39;13,87;23,25;Inv3;41,6;Inv5;0,28
1356;BCHS69-2;25-02-2017;NA;T3;2:58:45;2:59:24;NA;25-02-2017 2:58;25-02-2017 2:59;0,649999995;Inv1;Medicamentos;4,8;10,71;15,51;Inv3;53,54;Inv5;0,43
1357;BDZV40-2;25-02-2017;NA;T3;2:54:21;2:57:18;NA;25-02-2017 2:54;25-02-2017 2:57;2,949999998;Inv1;Alimentos no perecibles;2,89;1,28;4,17;Inv3;5,13;Inv5;0,09
1359;BFYT10-2;25-02-2017;NA;T3;2:04:27;2:05:26;NA;25-02-2017 2:04;25-02-2017 2:05;0,983333333;Inv1;Medicamentos;9,29;3,78;13,07;Inv3;15,1;Inv5;0,74
1363;CCVF45-2;25-02-2017;NA;T3;2:55:38;2:57:00;NA;25-02-2017 2:55;25-02-2017 2:57;1,366666672;Inv1;Medicamentos;0,1;0,95;1,05;Inv3;5,7;Inv5;0,45
1364;CDBH62-2;25-02-2017;NA;T3;2:10:49;2:12:49;NA;25-02-2017 2:10;25-02-2017 2:12;2,000000007;Inv1;Textil;0,52;2,92;3,44;Inv3;14,6;Inv5;0,91
1365;CGPY79-2;25-02-2017;NA;T3;2:26:25;2:28:00;NA;25-02-2017 2:26;25-02-2017 2:28;1,583333337;Inv1;Textil;7,14;7,69;14,83;Inv3;38,47;Inv5;0,67
1370;DK9738-2;25-02-2017;NA;T3;2:41:07;2:42:10;NA;25-02-2017 2:41;25-02-2017 2:42;1,050000004;Inv1;Medicamentos;8,98;1,04;10,02;Inv3;6,24;Inv6;0,77
1371;DSLB63-2;25-02-2017;NA;T3;2:33:52;2:35:49;NA;25-02-2017 2:33;25-02-2017 2:35;1,950000005;Inv1;Medicamentos;1,72;11,37;13,09;Inv3;34,1;Inv6;0
1375;FPTY87-2;25-02-2017;NA;T3;2:09:09;2:10:25;NA;25-02-2017 2:09;25-02-2017 2:10;1,266666659;Inv1;Medicamentos;4,66;0,53;5,19;Inv3;2,12;Inv6;0,06
1376;FVXS77-2;25-02-2017;NA;T3;2:14:45;2:15:55;NA;25-02-2017 2:14;25-02-2017 2:15;1,166666667;Inv1;Textil;9,64;1,49;11,14;Inv3;7,46;Inv6;0,36
1378;GDHX52-2;25-02-2017;NA;T3;2:41:16;2:42:13;NA;25-02-2017 2:41;25-02-2017 2:42;0,950000002;Inv1;Medicamentos;7,79;3,62;11,42;Inv3;18,11;Inv6;0,65
1379;GDKJ55-2;25-02-2017;NA;T3;2:36:03;2:36:57;NA;25-02-2017 2:36;25-02-2017 2:36;0,900000001;Inv1;Medicamentos;7,74;5,41;13,15;Inv3;27,06;Inv6;0,64
1383;HHGF41-2;25-02-2017;NA;T3;2:15:54;2:17:04;NA;25-02-2017 2:15;25-02-2017 2:17;1,166666667;Inv1;Medicamentos;3,86;5,44;9,3;Inv3;21,75;Inv6;0,89
1384;HKBC65-2;25-02-2017;NA;T3;2:40:49;2:42:04;NA;25-02-2017 2:40;25-02-2017 2:42;1,249999999;Inv1;Medicamentos;7,24;2,72;9,95;Inv3;8,15;Inv6;0,07
1385;HKDW94-2;25-02-2017;NA;T3;2:39:53;2:40:52;NA;25-02-2017 2:39;25-02-2017 2:40;0,983333333;Inv1;Medicamentos;5,83;3,45;9,28;Inv3;17,27;Inv6;0,23
1386;HLHC63-2;25-02-2017;NA;T3;2:13:28;2:14:28;NA;25-02-2017 2:13;25-02-2017 2:14;1,000000003;Inv1;Medicamentos;3,82;3,26;7,08;Inv3;19,57;Inv6;0,09
1387;HZHZ91-2;25-02-2017;NA;T3;2:59:32;3:00:58;NA;25-02-2017 2:59;25-02-2017 3:00;1,433333333;Inv1;Textil;8,59;2,41;11;Inv3;12,05;Inv6;0,21
1389;KS5122-2;25-02-2017;NA;T3;2:26:29;2:32:55;NA;25-02-2017 2:26;25-02-2017 2:32;6,433333328;Inv1;Textos ;9,85;6,51;16,36;Inv3;26,03;Inv6;0,59
1390;KT9085-2;25-02-2017;NA;T3;2:03:48;2:04:15;NA;25-02-2017 2:03;25-02-2017 2:04;0,45;Inv1;Medicamentos;1,21;1,79;3;Inv3;8,97;Inv6;0,27
1392;NA4420-2;25-02-2017;NA;T3;2:29:08;2:31:05;NA;25-02-2017 2:29;25-02-2017 2:31;1,949999995;Inv1;Textos ;2,41;8,24;10,65;Inv3;32,97;Inv6;0,36
1394;NR2902-2;25-02-2017;NA;T3;2:43:56;2:45:05;NA;25-02-2017 2:43;25-02-2017 2:45;1,150000007;Inv1;Alimentos no perecibles;8,71;3,53;12,24;Inv3;14,13;Inv6;0,5
1395;PK1436-2;25-02-2017;NA;T3;2:37:52;2:39:10;NA;25-02-2017 2:37;25-02-2017 2:39;1,3;Inv1;Medicamentos;8,8;1,41;10,21;Inv3;8,45;Inv6;0,4
1398;SL9342-2;25-02-2017;NA;T3;2:33:54;2:36:39;NA;25-02-2017 2:33;25-02-2017 2:36;2,750000004;Inv1;Textos ;5,49;6,51;12;Inv3;39,05;Inv6;0,11
1401;TG5554-2;25-02-2017;NA;T3;2:48:11;2:52:21;NA;25-02-2017 2:48;25-02-2017 2:52;4,166666666;Inv1;Medicamentos;0,19;7,19;7,38;Inv3;35,95;Inv6;0,58
1402;TX6171-2;25-02-2017;NA;T3;2:59:30;3:00:30;NA;25-02-2017 2:59;25-02-2017 3:00;1,000000003;Inv1;Medicamentos;8,24;9,7;17,93;Inv3;38,79;Inv6;0,38
1403;TY3012-2;25-02-2017;NA;T3;2:37:00;2:39:01;NA;25-02-2017 2:37;25-02-2017 2:39;2,016666667;Inv1;Textos ;5,05;0,46;5,5;Inv3;2,28;Inv6;0,08
1404;UH1744-2;25-02-2017;NA;T3;2:32:27;2:33:40;NA;25-02-2017 2:32;25-02-2017 2:33;1,216666668;Inv1;Medicamentos;5,57;11,51;17,09;Inv3;69,08;Inv6;0,56
1406;VP8125-2;25-02-2017;NA;T3;2:20:49;2:21:57;NA;25-02-2017 2:20;25-02-2017 2:21;1,133333336;Inv1;Medicamentos;4,64;8,36;13;Inv3;41,82;Inv6;0,03
1412;ZH8708-2;25-02-2017;NA;T3;2:42:34;2:43:42;NA;25-02-2017 2:42;25-02-2017 2:43;1,133333336;Inv1;Medicamentos;8,7;4,58;13,28;Inv3;18,32;Inv6;0,77
1413;ZV1358-2;25-02-2017;NA;T3;2:12:29;2:13:13;NA;25-02-2017 2:12;25-02-2017 2:13;0,733333337;Inv1;Medicamentos;3,87;1,3;5,17;Inv3;5,2;Inv6;0,37
1414;BBCT34-3;25-02-2017;NA;T3;3:46:06;3:47:00;NA;25-02-2017 3:46;25-02-2017 3:47;0,900000001;Inv1;Medicamentos;8,9;8,33;17,23;Inv3;24,99;Inv6;0,25
1415;BBDK19-3;25-02-2017;NA;T3;3:08:21;3:09:08;NA;25-02-2017 3:08;25-02-2017 3:09;0,783333328;Inv1;Medicamentos;4,56;10,82;15,38;Inv3;32,46;Inv6;0,63
1416;BDGH85-3;25-02-2017;NA;T3;3:22:47;3:24:46;NA;25-02-2017 3:22;25-02-2017 3:24;1,983333325;Inv1;Medicamentos;4,49;6,52;11,01;Inv3;19,55;Inv6;0,55
1418;BFYD41-3;25-02-2017;NA;T3;3:43:14;3:44:23;NA;25-02-2017 3:43;25-02-2017 3:44;1,150000007;Inv1;Medicamentos;5,61;8,95;14,55;Inv3;35,78;Inv6;0,22
1420;BPHP58-3;25-02-2017;NA;T3;3:05:48;3:06:22;NA;25-02-2017 3:05;25-02-2017 3:06;0,566666663;Inv1;Medicamentos;1,51;0,66;2,17;Inv3;2,65;Inv6;0,42
1421;BVDB81-3;25-02-2017;NA;T3;3:26:10;3:27:51;NA;25-02-2017 3:26;25-02-2017 3:27;1,683333339;Inv1;Textil;2,05;8,03;10,07;Inv3;24,08;Inv6;0,78
1426;CXPR73-3;25-02-2017;NA;T3;3:29:06;3:29:50;NA;25-02-2017 3:29;25-02-2017 3:29;0,733333327;Inv1;Medicamentos;1,42;12,75;14,17;Inv3;38,25;Inv6;0,07
1428;DLTF71-3;25-02-2017;NA;T3;3:18:31;3:19:29;NA;25-02-2017 3:18;25-02-2017 3:19;0,966666662;Inv1;Medicamentos;0,13;2,04;2,17;Inv3;8,14;Inv6;0,12
1431;DP7138-3;25-02-2017;NA;T3;3:17:58;3:18:58;NA;25-02-2017 3:17;25-02-2017 3:18;1,000000003;Inv1;Medicamentos;1,98;6,95;8,93;Inv3;34,74;Inv6;0,88
1435;FJBR83-3;25-02-2017;NA;T3;3:51:29;3:53:54;NA;25-02-2017 3:51;25-02-2017 3:53;2,416666666;Inv1;Medicamentos;8,96;12,02;20,98;Inv3;36,05;Inv6;0,8
1438;FYJP53-3;25-02-2017;NA;T3;3:15:56;3:17:39;NA;25-02-2017 3:15;25-02-2017 3:17;1,716666659;Inv1;Medicamentos;4,02;5,51;9,53;Inv3;27,55;Inv6;0,43
1442;HBHZ28-3;25-02-2017;NA;T3;3:08:38;3:09:18;NA;25-02-2017 3:08;25-02-2017 3:09;0,666666676;Inv1;Medicamentos;0,62;12,23;12,85;Inv3;36,7;Inv6;0,15
1443;HBKB60-3;25-02-2017;NA;T3;3:27:28;3:30:33;NA;25-02-2017 3:27;25-02-2017 3:30;3,083333331;Inv1;Medicamentos;3,38;9,94;13,31;Inv3;29,81;Inv6;0,31
1444;HLHC24-3;25-02-2017;NA;T3;3:37:46;3:40:51;NA;25-02-2017 3:37;25-02-2017 3:40;3,083333342;Inv1;Medicamentos;0,8;5,97;6,76;Inv3;17,91;Inv6;0,21
1448;KZ8418-3;25-02-2017;NA;T3;3:06:34;3:07:34;NA;25-02-2017 3:06;25-02-2017 3:07;1,000000003;Inv1;Medicamentos;6,18;10,95;17,13;Inv3;65,68;Inv6;0,53
1449;NK5792-3;25-02-2017;NA;T3;3:19:56;3:20:46;NA;25-02-2017 3:19;25-02-2017 3:20;0,83333334;Inv1;Medicamentos;1,26;6,09;7,35;Inv3;18,28;Inv6;0,93
1450;NP1617-3;25-02-2017;NA;T3;3:34:05;3:36:54;NA;25-02-2017 3:34;25-02-2017 3:36;2,816666665;Inv1;Medicamentos;8,22;5,74;13,96;Inv3;28,72;Inv6;0,88
1454;PW4426-3;25-02-2017;NA;T3;3:07:06;3:10:35;NA;25-02-2017 3:07;25-02-2017 3:10;3,48333333;Inv1;Medicamentos;5,93;13,34;19,27;Inv3;66,71;Inv6;0,57
1458;WE7422-3;25-02-2017;NA;T3;3:38:51;3:41:40;NA;25-02-2017 3:38;25-02-2017 3:41;2,816666665;Inv1;Medicamentos;8,36;11,07;19,43;Inv3;66,42;Inv6;0,05
1459;WY7994-3;25-02-2017;NA;T3;3:00:49;3:01:25;NA;25-02-2017 3:00;25-02-2017 3:01;0,599999994;Inv1;Medicamentos;8,51;6,55;15,07;Inv3;32,77;Inv6;0,9
1463;XU7041-3;25-02-2017;NA;T3;3:12:52;3:13:42;NA;25-02-2017 3:12;25-02-2017 3:13;0,833333329;Inv1;Medicamentos;0,48;11,67;12,16;Inv3;46,69;Inv6;0,62
1464;YB1864-3;25-02-2017;NA;T3;3:06:46;3:07:42;NA;25-02-2017 3:06;25-02-2017 3:07;0,933333331;Inv1;Medicamentos;5,38;12,2;17,59;Inv3;36,61;Inv6;0,85
1471;ZP3051-3;25-02-2017;NA;T3;3:00:55;3:01:51;NA;25-02-2017 3:00;25-02-2017 3:01;0,933333331;Inv1;Medicamentos;2,41;0,86;3,28;Inv3;4,32;Inv6;0,9
1473;ZV3499-3;25-02-2017;NA;T3;3:29:05;3:30:07;NA;25-02-2017 3:29;25-02-2017 3:30;1,033333334;Inv1;Medicamentos;0,99;2,11;3,09;Inv3;10,53;Inv6;0,08
1478;BPYD61-4;25-02-2017;NA;T3;4:22:38;4:23:58;NA;25-02-2017 4:22;25-02-2017 4:23;1,333333341;Inv1;Medicamentos;1,19;8,62;9,81;Inv3;34,48;Inv6;0,2
1479;BXYG52-4;25-02-2017;NA;T3;4:41:11;4:42:52;NA;25-02-2017 4:41;25-02-2017 4:42;1,683333339;Inv1;Medicamentos;3,52;4,67;8,19;Inv3;28,01;Inv6;0,19
1480;CDPS67-4;25-02-2017;NA;T3;4:41:17;4:42:51;NA;25-02-2017 4:41;25-02-2017 4:42;1,566666666;Inv1;Medicamentos;7,77;12,11;19,88;Inv3;72,65;Inv6;0,92
1488;DPJK45-4;25-02-2017;NA;T3;4:05:45;4:07:00;NA;25-02-2017 4:05;25-02-2017 4:07;1,249999999;Inv1;Medicamentos;5,44;10,81;16,25;Inv3;32,42;Inv6;0,16
1491;FFVT61-4;25-02-2017;NA;T3;4:30:10;4:31:39;NA;25-02-2017 4:30;25-02-2017 4:31;1,483333334;Inv1;Medicamentos;4,31;6,38;10,69;Inv3;25,52;Inv6;0,66
1493;FRRJ10-4;25-02-2017;NA;T3;4:31:16;4:32:22;NA;25-02-2017 4:31;25-02-2017 4:32;1,099999995;Inv1;Medicamentos;6,37;10,8;17,17;Inv3;54;Inv6;0,87
1495;FTYW14-4;25-02-2017;NA;T3;4:21:22;4:22:17;NA;25-02-2017 4:21;25-02-2017 4:22;0,916666661;Inv1;Medicamentos;6,94;12,18;19,12;Inv3;48,73;Inv6;0,78
1496;FVYY28-4;25-02-2017;NA;T3;4:19:51;4:21:01;NA;25-02-2017 4:19;25-02-2017 4:21;1,166666667;Inv1;Medicamentos;7,1;8,83;15,93;Inv3;52,95;Inv6;0,24
1501;GVBX24-4;25-02-2017;NA;T3;4:39:41;4:40:28;NA;25-02-2017 4:39;25-02-2017 4:40;0,783333328;Inv1;Medicamentos;5,65;12,92;18,57;Inv3;77,52;Inv6;0,6
1502;GVBX25-4;25-02-2017;NA;T3;4:17:09;4:18:21;NA;25-02-2017 4:17;25-02-2017 4:18;1,199999998;Inv1;Medicamentos;0,27;12,7;12,97;Inv3;50,8;Inv6;0,95
1503;HFTY98-4;25-02-2017;NA;T3;4:46:43;4:48:36;NA;25-02-2017 4:46;25-02-2017 4:48;1,883333334;Inv1;Medicamentos;4,9;9,87;14,77;Inv3;49,34;Inv6;0,08
1505;HKCY82-4;25-02-2017;NA;T3;4:19:43;4:20:41;NA;25-02-2017 4:19;25-02-2017 4:20;0,966666673;Inv1;Medicamentos;8,54;5,75;14,3;Inv3;28,76;Inv6;0,3
1506;HLHC21-4;25-02-2017;NA;T3;4:27:46;4:28:50;NA;25-02-2017 4:27;25-02-2017 4:28;1,066666665;Inv1;Medicamentos;5,16;6,25;11,41;Inv3;25,01;Inv6;0,5
1508;HYXD15-4;25-02-2017;NA;T3;4:48:47;4:51:33;NA;25-02-2017 4:48;25-02-2017 4:51;2,766666664;Inv1;Medicamentos;0,22;8,13;8,35;Inv3;24,39;Inv6;0,09
1510;NN8398-4;25-02-2017;NA;T3;4:47:26;4:47:52;NA;25-02-2017 4:47;25-02-2017 4:47;0,43333333;Inv1;Medicamentos;1,28;10,7;11,98;Inv3;53,5;Inv6;0,55
1512;RG2306-4;25-02-2017;NA;T3;4:15:51;4:16:56;NA;25-02-2017 4:15;25-02-2017 4:16;1,083333335;Inv1;Medicamentos;1,49;13,35;14,84;Inv3;80,12;Inv6;0,83
1513;RZ2958-4;25-02-2017;NA;T3;4:11:11;4:12:25;NA;25-02-2017 4:11;25-02-2017 4:12;1,233333328;Inv1;Medicamentos;0,99;4,13;5,12;Inv3;16,51;Inv6;0,01
1515;TW7056-4;25-02-2017;NA;T3;4:32:00;4:32:57;NA;25-02-2017 4:32;25-02-2017 4:32;0,950000002;Inv1;Medicamentos;1,06;7,87;8,94;Inv3;23,61;Inv6;0,21
1517;UL4952-4;25-02-2017;NA;T3;4:54:48;4:56:20;NA;25-02-2017 4:54;25-02-2017 4:56;1,533333325;Inv1;Medicamentos;1,99;6,04;8,03;Inv3;30,21;Inv6;0,15
1522;WX5889-4;25-02-2017;NA;T3;4:31:49;4:33:07;NA;25-02-2017 4:31;25-02-2017 4:33;1,3;Inv1;Medicamentos;6,36;11,19;17,55;Inv3;55,97;Inv6;0,26
1523;WX7222-4;25-02-2017;NA;T3;4:19:47;4:20:21;NA;25-02-2017 4:19;25-02-2017 4:20;0,566666663;Inv1;Medicamentos;5;9,55;14,54;Inv3;47,73;Inv6;0,1
1525;ZB4124-4;25-02-2017;NA;T3;4:17:33;4:18:43;NA;25-02-2017 4:17;25-02-2017 4:18;1,166666667;Inv1;Medicamentos;2,93;3,13;6,07;Inv3;15,67;Inv6;0,27
1528;ZS4253-4;25-02-2017;NA;T3;4:48:58;4:50:02;NA;25-02-2017 4:48;25-02-2017 4:50;1,066666665;Inv1;Medicamentos;9,59;11,83;21,42;Inv3;70,98;Inv6;0,27
1529;CHLX88-5;25-02-2017;NA;T3;5:15:32;5:17:04;NA;25-02-2017 5:15;25-02-2017 5:17;1,533333336;Inv1;Medicamentos;3,7;8,75;12,45;Inv3;43,77;Inv6;0,78
1534;DRYD24-5;25-02-2017;NA;T3;5:15:12;5:15:31;NA;25-02-2017 5:15;25-02-2017 5:15;0,316666657;Inv1;Medicamentos;9,55;5,02;14,57;Inv3;25,1;Inv6;0,63
1536;DWZS59-5;25-02-2017;NA;T3;5:05:48;5:08:31;NA;25-02-2017 5:05;25-02-2017 5:08;2,716666673;Inv1;Textos ;2,51;2,7;5,21;Inv3;10,79;Inv6;0,64
1538;HWVZ83-5;25-02-2017;NA;T3;5:14:05;5:15:00;NA;25-02-2017 5:14;25-02-2017 5:15;0,916666671;Inv1;Medicamentos;7,42;1,97;9,39;Inv3;9,86;Inv6;0,08
1541;KK2183-5;25-02-2017;NA;T3;5:09:42;5:10:12;NA;25-02-2017 5:09;25-02-2017 5:10;0,500000002;Inv1;Medicamentos;4,96;13,83;18,79;Inv3;69,13;Inv6;0,43
1545;NC2928-5;25-02-2017;NA;T3;5:12:12;5:13:07;NA;25-02-2017 5:12;25-02-2017 5:13;0,916666671;Inv1;Medicamentos;2,4;0,58;2,99;Inv3;2,33;Inv6;0,86
1550;WJ2282-5;25-02-2017;NA;T3;5:05:52;5:06:57;NA;25-02-2017 5:05;25-02-2017 5:06;1,083333335;Inv1;Medicamentos;6,43;4,81;11,23;Inv3;19,23;Inv6;0,02
1562;KT9085-6;25-02-2017;NA;T3;6:52:31;6:53:10;NA;25-02-2017 6:52;25-02-2017 6:53;0,650000005;Inv1;Medicamentos;1,2;13,58;14,78;Inv3;54,33;Inv6;0,82
1566;SL1832-6;25-02-2017;NA;T3;6:54:04;6:56:15;NA;25-02-2017 6:54;25-02-2017 6:56;2,18333333;Inv1;Bienes de lujo;0,18;7,92;8,11;Inv3;47,54;Inv6;0,45
1573;ZR3403-6;25-02-2017;NA;T3;6:58:41;6:59:21;NA;25-02-2017 6:58;25-02-2017 6:59;0,666666665;Inv1;Medicamentos;4,94;3,17;8,11;Inv3;9,51;Inv6;0,14
1603;BKYH41-8;27-02-2017;8:54:00;T1;8:56:19;8:56:49;2,316666667;27-02-2017 8:56;27-02-2017 8:56;0,500000002;Inv2;Medicamentos;3,38;2,82;6,2;Inv3;14,09;Inv6;0,54
1605;CWGL72-8;27-02-2017;8:41:00;T1;8:42:02;8:43:55;1,033333333;27-02-2017 8:42;27-02-2017 8:43;1,883333334;Inv2;Textil;1,23;6,27;7,5;Inv3;25,08;Inv6;0,5
1609;DLZL79-8;27-02-2017;8:36:00;T1;8:44:16;8:45:20;8,266666667;27-02-2017 8:44;27-02-2017 8:45;1,066666665;Inv2;Medicamentos;1,93;6,67;8,6;Inv3;33,33;Inv6;0,5
1610;DRVC57-8;27-02-2017;8:14:00;T1;8:15:09;8:16:53;1,15;27-02-2017 8:15;27-02-2017 8:16;1,73333333;Inv2;Alimentos no perecibles;6,79;6,14;12,93;Inv3;36,83;Inv6;0,14
